id	filename	md5	size	state
758f39c9-6353-4748-a09c-338d96efc636	TCGA-E1-A7YM-01Z-00-DX1.4F454CC1-2AA5-40BF-ACBB-AF80B740311A.svs	5667318f07d2b8f9bee66aa4d1d5317b	2018260280	released
755874c8-1e6c-4b5d-b145-aa244fc6a2a1	TCGA-HT-A5RC-01Z-00-DX1.6E1C0CF0-7D7D-4F5B-8D65-451AA9AE8B61.svs	9c3f08503af7cb207e356d9253308c19	1369236499	released
46c7f7cd-3650-4427-b66f-02028aba7794	TCGA-VM-A8CB-01Z-00-DX2.FF7BED61-5947-4261-8B9F-054B3E997B18.svs	e7d8438ce179a4e3a738d11594d75c56	2429394943	released
35e355d8-b73b-4809-8b0c-b4b07c027562	TCGA-QH-A6CZ-01Z-00-DX1.90849167-11DA-4E74-900B-6D6449099A51.svs	9fed5c2cf41f536b2ad7b7aa5ed52c91	1204674597	released
b796931f-ced1-4bed-afc3-94fbaef01575	TCGA-HT-8105-01Z-00-DX1.71273969-B550-45A8-9336-6B30D7D08916.svs	2ada99aebfc5b7220256970ad6580f95	1479268239	released
2ba62276-8bbe-422b-8f16-824c9abc2a59	TCGA-HT-A4DV-01Z-00-DX2.702EF31E-4E34-482D-AE05-3EDEED527CAA.svs	645ef8c6d7720efe48ad89bfdd8944db	811044219	released
673e3e83-43df-41f2-a8b7-472ae2ac5f23	TCGA-P5-A72Z-01Z-00-DX1.096F894F-C7EE-4CBC-A024-26B4513126A7.svs	3901678f1cb93438b86590515592c9da	894439167	released
8ff9cdfd-02b5-414f-b5f8-f0361ada40f4	TCGA-DU-6406-01Z-00-DX1.ad212563-154d-4090-b86c-40d91b4d9e48.svs	324c7131e7788874872f8859d309e3f8	348377599	released
aadce5a4-ea05-4085-b7c2-b2fb2165aad6	TCGA-HT-A614-01Z-00-DX1.B2D270F0-8C0B-4FBE-B794-3493443E47C5.svs	afd9ea2b1cb23d71f46bec7251732b9c	1165164467	released
fe7719e8-b22a-4150-a84b-749ddfe1351d	TCGA-VM-A8CF-01Z-00-DX6.DC99FC24-7290-4702-B5DC-45F3780757B6.svs	a56a0c8b7b58d5f86c551a96432ca6f4	1127857291	released
986da244-df0d-4013-b87b-6b1324c61eb9	TCGA-DB-5278-01Z-00-DX1.3B0317D3-8C14-4C70-B60B-2153E89056BF.svs	f03661fca37ba27d6da4d382aa2fd070	1410124874	released
839e8c53-dab0-416e-80d2-400762444455	TCGA-DU-7009-01Z-00-DX1.EAAC2D49-EFA4-48B1-97D9-5387C25155C4.svs	b12b07e3a9e4b6d52efeff93f1ca6330	199372464	released
2f26c520-04ad-40ed-959d-d43ec72a2702	TCGA-HT-7902-01Z-00-DX2.897F6F34-7DA1-41B8-883E-A4D4378FD4EF.svs	6603d2834bdc6cf0c48a9384ef006f31	657802389	released
efe3f8fb-c709-4fc2-9140-3fd3115a478f	TCGA-FG-8191-01Z-00-DX1.cf5a8abc-ba6d-438f-b070-95fc79ba0fce.svs	bf748f4c29b428d70525707cd510598f	810326767	released
ebe3537d-fdfc-4f63-9262-9bcc0471b8b5	TCGA-S9-A7J3-01Z-00-DX1.DDE30B13-68C3-4BA6-8CBB-631D2E547974.svs	8bdb5ebad9cb45c252d20d226e60a714	439343157	released
19712640-fadb-4e25-acc4-26030496087b	TCGA-HT-A5RB-01Z-00-DX1.6928817C-E954-4245-85D4-90D4501E2424.svs	a79bdbc5ef3c81066327c6efc9979cae	629638307	released
a26d6758-564e-4b15-9300-dce25e6ccf55	TCGA-DU-A7T8-01Z-00-DX1.2D5A2041-46F5-4571-A933-2629E7617B31.svs	92bc12a6c27029895abacc1c3b453faa	111138809	released
71fee743-bbc5-4a62-a752-b3f11d65bf8f	TCGA-HW-A5KL-01Z-00-DX1.9BE3C44C-8738-4F55-8CCD-DBE3A92A88CE.svs	69692075997531b0eee06cc6e9dfab32	800570095	released
9b920110-b62a-4482-b47d-a9e35bfce41e	TCGA-DB-A75M-01Z-00-DX1.418C4BE6-EDC6-47D1-B3E0-B6B082426D8F.svs	f995a75e9fcd2d5ba4c78c96a50bcb9a	1127019284	released
a53b5b43-8b77-4e11-824f-9bde614a7b1b	TCGA-S9-A6WP-01Z-00-DX1.C3E303DF-A88E-4A62-8958-BDE01A384D99.svs	a12648ea1af07bcefac2d4147faa986f	2271646737	released
30bc2ff2-e2d8-4826-b366-a765af874e79	TCGA-WY-A85A-01Z-00-DX1.CB302B89-F89A-40FD-A7DE-6E12BEFBA2AE.svs	db8818e066eb9129d3b7bd43deeeadab	1485557869	released
9b3ad609-ea2c-4333-a7b9-0992bf659c55	TCGA-DB-5274-01Z-00-DX2.958D3EC3-7E76-4E0D-ACB2-BA67196DAB75.svs	635b56060e9edaa540235fc5c870aa5d	2505544728	released
7ef353f4-14b2-4541-887d-3334fc60cd0d	TCGA-S9-A6WH-01Z-00-DX1.DDBE3C83-36D7-4969-BFFE-7FAA8014633B.svs	6053cd857dec0df9c86026c36cbc95fd	884959087	released
dedf1505-69ec-450e-9cce-a6203304dcdc	TCGA-DB-A75O-01Z-00-DX1.10FF7F57-48C0-4668-AE09-A631584EB1ED.svs	f2d0735468b900a505a02bee50fe6c02	2242049582	released
0662c036-7645-4c1d-862b-2fcf6c49c64c	TCGA-HT-7611-01Z-00-DX1.AE487FF3-EF5A-4CE5-8618-20F234A59F1E.svs	2be2b521fe398edc84e12ae4008c5a6d	1449731851	released
90dddacb-70da-4b7a-9982-9e42f4b054c1	TCGA-FG-8188-01Z-00-DX1.2a587a5c-9985-4d83-868d-4801fb239a61.svs	29621d2e0eb6f60149048b56ad11b16c	1227340439	released
7e786201-00bc-41e1-bf94-ea195daa495e	TCGA-HT-8010-01Z-00-DX1.43C29B1E-B4D4-451A-8ACC-44C016FAB6FC.svs	edfc0c3250b25b7de37d96816403fdf6	1310901339	released
854d18af-be0b-46cb-bde7-ec31588eb01d	TCGA-DU-8165-01Z-00-DX1.8d633ff1-6aed-41e5-8518-8856dbe4a718.svs	e4b7ea3462796ecbcc98a56b4dac775f	103229617	released
c7980ec4-84eb-4a55-9274-d6997ac359d7	TCGA-FG-7641-01Z-00-DX1.7672d4c9-2bd2-4faf-a183-f69b7e1aefea.svs	7429fe417fd44a52d0a57020044ad8ef	1178709681	released
5cfaefc7-f76f-4c28-92e0-579a1cb497e6	TCGA-TQ-A8XE-02Z-00-DX1.818964A4-457E-4658-AF46-C89629B24EF4.svs	a4c579aad15d1e820d3d01ee06c250ca	2164117785	released
947fd057-af4e-473e-aca4-1eaa794c0512	TCGA-DU-7292-01Z-00-DX1.16D2007C-3019-499C-8E5B-9F5308DFF235.svs	5426ecdabcc257fecabc62d329779a1b	356983710	released
28d1ae53-387b-474f-81df-b77247fe42d7	TCGA-S9-A6WQ-01Z-00-DX1.F3EDD859-8FEF-48B4-BFEA-36BCCE34F030.svs	aff657e4d8c5e7ff7250308ef1b55f54	853685991	released
fe72772e-ccb5-4752-87a5-446e0ee3b4c3	TCGA-DU-6396-01Z-00-DX1.0a818d89-d17b-45aa-85ce-d3a6631b7807.svs	4b646d170a0063121d169dd2f21254ac	234536929	released
f979e053-a8d2-45af-8d44-cdd6f576437e	TCGA-DU-6400-01Z-00-DX1.46dd4fdb-66b4-445e-b9b7-c0eb8c114ed7.svs	f1a830c6f95daf5bf1da6554f1619788	162883367	released
b72b09b1-5a87-43a7-9b54-9dcd77f93e4f	TCGA-DB-A4XE-01Z-00-DX1.C45CDC01-DCE7-404B-88E0-9EAF67E7A26E.svs	698c5062c540ac10d61d4e235fa4ee32	1714118404	released
f90a8702-e2d8-4760-99e0-74bbf7d29990	TCGA-S9-A7J2-01Z-00-DX1.5BDB6D1B-F50E-42A7-9CB2-618F91DF6977.svs	b1749a8187ed31df2317fad63c4d561a	1341424027	released
9b07323c-f842-4c0d-937d-bf0d4227cde5	TCGA-HT-A74J-01Z-00-DX1.7D0134E1-F89A-401C-9F1E-A14B530E6663.svs	e7c4e06a3cef61d12cd0fc28dd289bfd	289412707	released
cf0bf6e0-b001-4b46-a113-3ac1463a4d07	TCGA-DB-A4XD-01Z-00-DX2.9533A30E-F199-4241-84BF-13D706B6C4A4.svs	5ea23718b08d0d4f306ee9a76a6e7bd1	868853610	released
a0fc03f0-b74d-447f-9802-c7ff6920306a	TCGA-P5-A737-01Z-00-DX1.221196D5-A366-499A-B4C7-8C987CCADFB6.svs	9615bdfeeb2efd3be011f1e7254d5607	2435020271	released
50f45935-cc25-441c-9106-4877b0e90623	TCGA-DU-5874-01Z-00-DX1.ce55b450-4580-43b8-9fd1-2023e5fb1f65.svs	8ab31de173ba3b37d0f6ffaaf6d04784	213863913	released
460f73cd-abbb-4e7c-ad56-746358486023	TCGA-RY-A843-01Z-00-DX1.CB0CAD7E-B970-419A-902D-2F97660D2372.svs	6e8f81016f06ec439401224bfc21046a	1458651005	released
0ad4d36f-2154-4f86-af63-274ec1d79419	TCGA-FG-A711-01Z-00-DX1.69203ECF-0672-428B-81EA-97B94D90E14F.svs	2df91186e3e42d8dbf045ad5508568bb	1722541067	released
a173b66f-ace1-4e12-aada-fdff4d330da4	TCGA-FG-7638-01Z-00-DX1.27EE5A65-D5D9-41B9-998E-049764C18DC8.svs	f3eb58524084a789824ce7935099f150	429899829	released
44405e35-43bd-4892-a2d2-e7158ea6968e	TCGA-DU-7006-01Z-00-DX1.F91BD282-C5E5-441D-806E-354A1F78B04F.svs	aa80df441605a14138cbd9a6bcdb7d17	145665584	released
d3c0aaa0-799d-4063-99f4-911967a187c8	TCGA-TM-A84R-01Z-00-DX1.26D7F00E-85DD-49E9-BCA3-AAA25ECD2E5F.svs	1fbe15b354b0aaef0101dbd50d0c123a	1073729827	released
a1b588e5-f5dd-4467-a0de-5cef2174bba1	TCGA-WY-A85E-01Z-00-DX1.AA7A4C1F-99AA-490D-B6D4-280EAB1EFF56.svs	67ac42395e42b8cfec1c75c0ad91da8d	1699259177	released
764ae22d-0512-43d6-a62d-582fa5d8e69d	TCGA-E1-A7YV-01Z-00-DX1.1218FD83-3D09-43CD-A5EF-CA8F6EB74A11.svs	7b06fd9b9bbaf27ec5f0a741c3f25673	1758611538	released
5b1a2666-a9ca-4af4-af76-b685ee994fb0	TCGA-DH-5140-01Z-00-DX1.59175D15-3971-470B-85A0-E6984D4CA438.svs	25d7db035e09c0add6632a56341f95b1	1491281055	released
e55753ce-39e7-45a6-b28e-e6332121b743	TCGA-HT-7476-01Z-00-DX3.BA9C415D-34F0-4122-BC9A-3E7A57502D19.svs	0fc2aa89e2fbfdf2c06b0642316fb0e3	434477783	released
3ab2a21d-13ec-404c-bdc9-363e274d7f35	TCGA-DU-5853-01Z-00-DX1.10c22c4b-d45c-45aa-830a-b2749c8bbcc4.svs	bdce0407f36997481d80fca33ccf03b0	57926039	released
ce0211f0-9b97-411f-978e-d3f60ae00ae8	TCGA-P5-A72X-01Z-00-DX1.89C6551A-1AD5-49B9-9339-E213986B596D.svs	ba25ccf9c1af4b9a0cec5cd838c6f7b3	2319781247	released
763e9523-e46c-4a9d-a0ce-4f374cf4e1e5	TCGA-DB-A4XC-01Z-00-DX2.7CFAE472-1951-436C-B3E6-F05A96FF5773.svs	d02792161ae5e353d226b1e6568a00f2	1059112150	released
4e6b4293-2a2c-41dc-80d6-34939953d0e2	TCGA-HT-7477-01Z-00-DX1.0CD24A76-2B82-4876-87A4-804E934C0A49.svs	48a5099d27ccf656b64225acdff02054	565306211	released
6fbc3544-e7d0-40b3-8b89-0ce15ee95b2a	TCGA-DH-A7UV-01Z-00-DX1.498CA010-9528-4F9F-82D8-4C12376B5B2A.svs	83b1af72f6791311cf66d734ae1af9eb	1778587309	released
70e6735b-3777-4271-b3c0-291626ca2297	TCGA-DU-A76L-01Z-00-DX1.1FCFF046-82EF-42B4-937F-CEFD63D3E713.svs	5733015b466f97a7ef841bad8d852982	192631291	released
1f3f6eef-c62b-4555-8507-51fddba2996a	TCGA-HT-7687-01Z-00-DX1.2A5DF71F-16A7-4F8B-B348-E407950A785F.svs	bc5e2ea59b4084254b2903e69e67126e	1180669563	released
cd04086c-f96f-415b-8114-17b19e9153c8	TCGA-DB-A4XF-01Z-00-DX1.2E0AFD7A-F00A-4FB1-95E3-F605BC9065DA.svs	2310e9cdb254f2d1a290da7fc6cbdddc	2157291052	released
748db840-702d-4248-92b2-317df057c24b	TCGA-S9-A7QX-01Z-00-DX1.8BF2EF3C-45E5-4242-9A72-9A915396B934.svs	9f5b7736985822054944c1c95bdb4b81	1728861589	released
6655bded-a509-448f-bab9-5a4989dfa63f	TCGA-S9-A6TX-01Z-00-DX1.014EF743-329E-441F-8FB3-46DB2F2D23F1.svs	654662cfe246aab80e39fb56b2aedaaa	3457829199	released
67d893c8-8b90-4a8f-b692-4118c27e3a54	TCGA-TQ-A7RS-01Z-00-DX1.D03F0DCF-1713-4ACA-AA75-6156995A5193.svs	c7a760a3f9548c7430130a41c902503b	1556867619	released
73e89fc9-134b-449e-988e-51737a0652f0	TCGA-DU-6410-01Z-00-DX1.468e7f40-088d-426a-9458-7079ebcacc98.svs	88e916666578d2db6d24c9e6fabc9400	56306231	released
63f3d8c1-ac99-4fd5-a3fe-d264ec7e589a	TCGA-P5-A72U-01Z-00-DX1.47271109-22C2-4339-9868-CDB86166E449.svs	5fffaac8224bedf8836ad82b8b4c7c03	938725611	released
84f27ec5-8788-4f3d-9c24-c5bd2e3601fe	TCGA-VM-A8CH-01Z-00-DX5.992B2EBF-4B11-441E-97DE-9167BDBF797D.svs	c8e7dd347b31064752a645107cc5419e	2075813227	released
6d2306ee-8ff6-40b2-9eee-ed66dcede2b6	TCGA-HT-7854-01Z-00-DX2.FDFCD4CA-A809-4DDF-A680-FB4A6948F575.svs	45f32e84fcb16f1738f51558bc27f070	983894695	released
433c3ace-b6a0-455b-bf45-792fad5aa02a	TCGA-TM-A7C4-01Z-00-DX1.082C7A0D-CCAA-4D40-B7B5-1CDD1812DF57.svs	d6e1a1bd130e584041adec805d260b97	1197828349	released
ab3fa187-4ffc-4b22-9053-c38beb8a81b0	TCGA-HT-7882-01Z-00-DX1.B5224DF8-94F3-47F3-99F0-9D05DEB3B4BC.svs	0f748e1b448fffa071fbbefb1a13fa62	691040331	released
112d3e69-e606-45d3-a60a-6d327d8e53eb	TCGA-WY-A859-01Z-00-DX1.650758FF-1BE8-4A56-8A9A-319BA0363D8F.svs	9fbea2c3cf3a1920271cf2c942764075	1741744929	released
763e084a-85a0-4883-b67f-12ad3660617e	TCGA-HT-7604-01Z-00-DX1.6889187F-B89A-4CC0-8224-709DFF523FEE.svs	9ccf1045a05fcddc1d7431a3736592f3	167081719	released
cf4e06a0-2190-4189-b489-4132a4d2acfd	TCGA-HW-7490-01Z-00-DX1.2109dc98-1288-4da2-963e-4544db680603.svs	9f120a1cc14ccb0352c01b23ce6dd298	848216739	released
4480dc0e-f353-41eb-8ad1-6502bd7e3562	TCGA-P5-A780-01Z-00-DX1.0C36EA77-5B13-4AA8-8C11-BF9EDC5C9153.svs	4e07630bd6f2cde19f22510030d39b3d	1450693291	released
7bc07cb0-5235-48d8-9c69-c33107d308d1	TCGA-TM-A84Q-01Z-00-DX1.692F1A0A-E05E-4C53-8AE0-EF1E1B6297EA.svs	e8d818a34fe34a5018a3dc4be51acc33	1697376275	released
17701f98-fec2-45e0-803e-f925bdce72a4	TCGA-E1-A7YS-01Z-00-DX1.91926274-81BC-4E06-B13D-5A6966BCD918.svs	97d8644af5e0cc13395200362ed66812	2327206576	released
2bb7028f-f0f0-48f0-8cd3-a4c60e414c0c	TCGA-FG-A70Z-01Z-00-DX1.ABAF26D5-7AEE-48EE-B13F-0BE7FCEE6280.svs	4ac20a5aaa48839e6974c2ab6fc2497d	279742037	released
ab0c8d35-8ce5-467c-beaa-682887fb2508	TCGA-HT-7873-01Z-00-DX3.FA5456B2-A50E-42DD-A206-92089422E523.svs	028ed7de829af487920485bcd7c26933	319164159	released
8511f644-8083-4145-96f0-59d389fccc47	TCGA-DB-A64O-01Z-00-DX1.E143BA84-8D09-4FA0-A58F-AF6BEE4E8451.svs	5cf05fdbdeef3a4474b7eb19fcaef7b8	1562635934	released
dff53f7f-5e2f-4d56-93f2-6e8647b69b61	TCGA-DU-7304-01Z-00-DX1.EA1BD5C1-A8FE-40E1-8287-B703185779CD.svs	159ad01a9b320f435ee5ec8c655a76e5	439945816	released
b6dcee7f-6c6c-4550-bfb9-ad119f5c8776	TCGA-TM-A84G-01Z-00-DX2.40776742-AC90-4DA4-A0CE-738AD4F6550F.svs	5928b7a90f7ddf839433fe8477c764f9	1575676527	released
688003cb-ca0a-41bf-abf6-01d719ab7c3f	TCGA-HT-7474-01Z-00-DX2.BDFBF2D3-53F0-42D3-BFDB-48967E446390.svs	f1511378355a6e031406452d42b8a10b	735254465	released
3ed33126-9bf1-469b-8cd7-b9346863eaf1	TCGA-QH-A6X9-01Z-00-DX1.D8ECA1DD-68D3-4987-9B23-1F9FA81955E0.svs	18c2c38dc49abced7b65d102cae86009	1299480725	released
44c448fb-d831-4699-bc2d-f4ff0f8166a3	TCGA-DH-A66G-01Z-00-DX1.82A4242B-EAB4-4474-B5C9-27FD5C322201.svs	d05b59a2514bb055b47eb09198ef2069	1594294627	released
d96208ed-9b71-4acc-8af3-3378fe09cb37	TCGA-HT-8106-01Z-00-DX1.E6186AC8-3F27-4AB2-A89B-B44DD5199D88.svs	c71c50c27be03c29b433dbc8a4649101	465052951	released
10c65d48-4573-4c36-b910-067bd6e0deff	TCGA-HT-7855-01Z-00-DX1.D1CFAF92-BC0B-443C-8A5A-48147BD0FB84.svs	b774a97d301cde146c6ebef28bdf7629	937103551	released
3670844e-7923-4b0e-b4de-0234936f1f9d	TCGA-CS-6186-01Z-00-DX1.0CF5363F-B6E6-459C-93FD-0BE69F18A51B.svs	31931ac5181bfea8944be8d23d0d621a	345986073	released
8ddb5deb-8853-4834-ae20-5da94b7506a0	TCGA-W9-A837-01Z-00-DX1.F0E23873-46D1-460F-AA53-930D7934E687.svs	78f9e5b070ef3cf79886e8812905ede8	1098916351	released
835968fc-5aea-4ee2-8304-e37737963a63	TCGA-S9-A6WD-01Z-00-DX1.4B8BAF92-5817-494A-A842-7FE6C0C6F643.svs	1687b34fb5dfaec5eeede82868798179	1704922187	released
f31a0259-304b-4015-b198-599751a8109c	TCGA-HW-8321-01Z-00-DX1.5A8CE14C-5AD0-45E2-8C77-B4BCC1877373.svs	f7df8520c13434b66eb0e3b1ee23b523	1582480859	released
6da1ed8e-743f-4a8e-a333-a69aa875f1ce	TCGA-HT-7693-01Z-00-DX2.7BF80AA3-52C6-4AA2-B85E-93BF3F906EA9.svs	c0fb944e623bdb882c7fdd733684364b	494473907	released
19d258a6-e66e-44c6-836f-f44dbb718ad2	TCGA-DU-7298-01Z-00-DX1.1A1DDD06-53F9-4641-AC10-B6F78349DC66.svs	c553e66b40a6995107404fc0b1475b18	225598300	released
3993e199-2b1b-4520-acfc-69c59d902ef8	TCGA-FG-A713-01Z-00-DX5.E66E88FF-6B6E-40D2-9F5D-32354198475D.svs	a024517c8b416947bdf8ff9d1a36a62c	2837360011	released
c2856f9d-1d21-45cd-a12c-af8f6852a02d	TCGA-VM-A8CE-01Z-00-DX2.87CC9777-EAD4-4BAC-AAFA-0485E04DAB7F.svs	af2cbcfd333433ae8cdd1a9d1cb2db12	1188470137	released
341c60c2-0fb3-4708-9484-047f28cbc00a	TCGA-DH-5141-01Z-00-DX1.26FDB9A2-CCA7-4B0C-9743-3C4E140B31D7.svs	8248b1a13a57ab6f529839040c03466c	1457735121	released
5006bc5c-0e8d-42d0-9eb3-2752d608061e	TCGA-HT-7694-01Z-00-DX6.6CA051B4-B862-4630-86BE-6E6CF5575C78.svs	969af6ac8f3adbe712a6a58361122612	1833116211	released
df6021c6-aecb-4dca-914b-3d0e23b4d81d	TCGA-WH-A86K-01Z-00-DX1.6F32811A-D54A-4716-8364-758DC98D9E47.svs	a1de72eddb10a7715cc8ba59a6857768	447660589	released
c820b44d-b1e3-4db8-a900-3deaad64a465	TCGA-EZ-7264-01Z-00-DX1.80a61d74-77d9-4998-bb55-213767a588ff.svs	5ffd6d2ae890f87fe984a14c9baf91cc	432668575	released
8f18951b-2977-4f9f-8032-d4d0c68adb8b	TCGA-F6-A8O4-01Z-00-DX1.28B744E2-072B-469B-9DDE-4DB6ADC57777.svs	e13099a5845791ae775bd3150ef83eb0	1026925697	released
ba890b4b-c721-4e2f-acc9-f237ee688425	TCGA-HT-8015-01Z-00-DX1.A88F5665-931F-4C94-B856-5EE0E6020E84.svs	80e0ef5483e964400b94d2a27fe9b4f3	425630669	released
294d75f0-6be1-4bae-a7d4-baa306dd562b	TCGA-CS-6670-01Z-00-DX1.A767AC46-DA02-41C6-8829-AE53DB0F386E.svs	abfec63662deedfad5013617ddcb0441	675095193	released
14232aef-8aba-4fa0-94b9-468c7a7a7da8	TCGA-HT-7677-01Z-00-DX8.A45BF8C9-024C-4466-B63E-07D0B3F7F8AB.svs	2db81096b4b60c75e71448e3d1fe0a17	1093949765	released
d40dd10d-f9d0-4d0d-9c6a-46b62b9b05b7	TCGA-DB-5270-01Z-00-DX2.F5F8D418-C805-4293-9688-1CA899A6D15B.svs	5859d3234f3eebc8a95e4edf693c05c6	2327132912	released
e6ce0e66-a0aa-41dd-8bf5-54ae14858846	TCGA-IK-8125-01Z-00-DX1.1491FC08-FB5D-4697-9A8C-9172FAF63C1C.svs	2016f8b4dd1c8e40cd47ed50c76752b8	398926425	released
8f80d3d7-9c30-433d-9ec0-a818a04037a7	TCGA-E1-A7YN-01Z-00-DX1.74D8BD5D-F0C9-4BD5-8FEC-E1B57E0FEF5C.svs	4dd122c7301f8e1b6d6eef4ddc47f97d	2408581224	released
904436b6-0e80-4c1d-a716-b3026f8a9c43	TCGA-DU-5855-01Z-00-DX1.046a8964-3cdf-49cf-a65c-3254e50ae90d.svs	0cbb9571fca34073da9fdfa885357884	61809551	released
0e0b4df7-2d9f-46f7-b2a4-4ee56db6b04f	TCGA-HW-A5KJ-01Z-00-DX1.565C251B-6B1B-4589-99E6-DD1ED951CA0C.svs	526058fe026ac83aa21453c4d861886f	1621370601	released
bae9fd5b-2150-4144-9146-50789a4352b5	TCGA-DU-6401-01Z-00-DX1.117ba558-9f05-416d-b621-20c5c83895c8.svs	0027c4198e43461d815c872e1fbaea44	307169349	released
c0a2de61-457c-4f27-a440-15f966d249e1	TCGA-VM-A8CD-01Z-00-DX5.E980653F-1D60-41E6-B0D1-FD95B4EE5643.svs	aca42744c24e38d7794134ea6659d544	1470834261	released
21717699-af9c-4d7e-8054-12ad7a744a78	TCGA-DU-6403-01Z-00-DX1.b08e05bd-9594-40d7-b86b-88dfc38be7ef.svs	5fcb5cacec83bb61f79035ae5bb96696	282897985	released
6dc408ed-ba9f-4958-a88e-6354ad0ee303	TCGA-DU-A5TR-01Z-00-DX1.87D9C8FE-7163-4E84-BA81-2B02E0193377.svs	a1306dd8d07d7693d0f3628fce6ac1fc	113685789	released
ecfa72f0-6c6f-4c99-85c0-02e944c0c9c0	TCGA-E1-A7YH-01Z-00-DX1.A3F73A7D-9411-4A62-AADB-1725476C0E47.svs	a372868b94a498210b55d7fd7c3fc9e0	2379597120	released
bae4a51b-77ec-4c00-ad41-cde70074c503	TCGA-TM-A84S-01Z-00-DX1.5ED4FD31-AE61-4E45-B202-420B37C847D9.svs	9d333728f42afbd8051197620e5878c4	1171515085	released
7c6f0b85-968a-42af-b052-a127e6504518	TCGA-S9-A7R3-01Z-00-DX1.32E490D2-AAAA-4AB2-8036-AB4B713F03EA.svs	4e45f140a164813eba607c51b64a2d0f	2104318641	released
8cdf8ca8-bef7-4873-94a2-273d1a45b2df	TCGA-DB-A64X-01Z-00-DX1.81333B7A-873F-4CAC-BAF9-E20B0DAC29CA.svs	670facfc099627c5e43d90bebbb6f2a4	2541503484	released
1b130f0f-385e-48c7-8704-3c1f727f5154	TCGA-DB-A64R-01Z-00-DX1.0A2B114A-F7CA-4D94-A7E4-CA482F92B214.svs	8d20413f571d4ad0e7516f880c11a75a	1058088638	released
c572dcf6-8260-4f12-9196-6ca4958b146b	TCGA-S9-A6U1-01Z-00-DX1.1F328064-7637-4194-836B-6D6F2221AB8B.svs	49d5dee4b51bd556a6d40c8d70d16ef0	2262896439	released
aee56ea7-e0ec-40c7-a92b-a73f588368ca	TCGA-CS-4942-01Z-00-DX1.67f7928e-e1d9-473b-a317-7c6b4ba7433f.svs	abfbc5c3e4593570d48260dc5446c7a0	86000543	released
0e992c9a-7a2a-4faf-9347-016640ba2374	TCGA-DU-A5TW-01Z-00-DX1.8129468D-0B48-4EAA-BF6C-BA18DDA4E56C.svs	c8212e7f59d570bcada904ad681f8bd1	219859553	released
1b2fa2eb-44b5-410e-b34c-c935c144b0df	TCGA-HT-7606-01Z-00-DX2.6A6AB593-4A06-4670-97CD-48EF2BEB5403.svs	a567a9d21b73296287c68cc92ed87911	1174521679	released
59815d71-7089-43fd-913a-0c4167184cc1	TCGA-WY-A85D-01Z-00-DX1.FB8C252B-7A88-4B14-B3C9-217E3EA76008.svs	c548652fe84b98c48bf0bd322aabae53	841959463	released
4393bc38-46ce-4483-97d7-604ee2efba14	TCGA-TM-A7C3-01Z-00-DX1.8599EB66-7116-4CFA-A08D-9929AB55EA31.svs	d61bf7210bf0f13c0c6576215bf9c329	1228490087	released
c6930707-007a-413a-9db6-578489c7e8cb	TCGA-DB-A4XA-01Z-00-DX2.78A6831F-EA66-4A88-BFEC-C731A00A9C36.svs	84444513486025613ad0b4d161c92c51	1121765070	released
77104b68-3068-4f7e-819b-cb31cccc7ff2	TCGA-TM-A84T-01Z-00-DX1.31D6FC27-464A-41A1-8CB2-5E7B3862EE9C.svs	244aacbc3bdb6436bdb1692b50eb6f29	1831096813	released
9d699ddd-99e1-4e4a-b312-1924e5ef0960	TCGA-TM-A84F-01Z-00-DX1.F12CDFC4-91D7-422E-83BE-BB987DCCD3AD.svs	809bdb57f29d4faeeb5f49818bc457a7	1793540807	released
bf26fc7f-2d31-47aa-b7d5-3a6e90ee2d27	TCGA-CS-5395-01Z-00-DX1.389d3129-a006-4d96-bd0f-1f3240118e5b.svs	43fd8e2e9b62070cb6331ea7692201e8	347048251	released
30b151ce-a62c-4972-80f1-d4933c0a8729	TCGA-DU-7299-01Z-00-DX1.FF3646D8-9491-4692-998A-AABD68CABD56.svs	fcbe88e5d70bb53e63df03bef1453a86	456874812	released
e2e1ddbc-2e9d-4a36-ab57-0bd6614f4a2b	TCGA-DU-5872-01Z-00-DX1.98ee5af3-3732-43a5-b628-93fd9ff9092b.svs	01f9af718d5934cf2ac180979431d9dd	159775507	released
ffad09f9-c193-4c85-b2fe-c5f5c8cc2a51	TCGA-KT-A7W1-01Z-00-DX1.D416EFED-F654-433B-917C-A9BE98EAA760.svs	2918f1ed5217510757e6eb238d4a2d0f	753590639	released
10c1d52e-c7ef-45b1-ac69-bc34a2d09d7a	TCGA-E1-A7YJ-01Z-00-DX1.199900DB-6829-49BB-B139-9C344BD4D810.svs	db356efad56206f890e3eda0921c38bc	2411990274	released
c795d7d9-f523-4347-8eff-f5a654c2778b	TCGA-S9-A7IZ-01Z-00-DX1.248328B8-5081-41B1-8674-2FF83C99640F.svs	0c92742c0d64215b4b2e3919687a1c9e	1329140197	released
eee038be-e337-4d80-b1dc-9a4476969c3c	TCGA-DU-A5TY-01Z-00-DX1.3CE37EFB-9B39-4626-BA68-578E851588D1.svs	b7d2d6cd1fc93bd56a2713f0befe7752	111641809	released
ae17ec8d-92d0-464b-be39-cf1b7ec88d4c	TCGA-S9-A6TV-01Z-00-DX1.E58C29B5-A44B-4906-B2DF-C606311C1F5C.svs	ebf160fcfe1237266113a723af3a2fe7	379288535	released
